Shirt Name,Shirt Price,Original Shirt Price,Promotion,Link,Weave
Grandi & Rubinelli Brown Dobby Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_catuno_n_03470_a1179,twill
Grandi & Rubinelli Powder Pink Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tenerife_07841_0a281,oxford
Grandi & Rubinelli Cream Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tenerife_07841_0a466,oxford
Grandi & Rubinelli Green-Blue Dress Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_27711_00001,oxford
Grandi & Rubinelli Indigo Blue University Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08809_09101,oxford
Grandi & Rubinelli Red-Blue University Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08812_09101,oxford
Grandi & Rubinelli Shades of Blue University Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08810_09101,oxford
Grandi & Rubinelli Drab Brown-Blue Dress Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_27710_00001,oxford
Grandi & Rubinelli Pale Pink Dobby Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_catuno_01309_09213,twill
Grandi & Rubinelli Indigo Blue Dress Stripes Oxford                      (Sold Out),$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08807_09101,oxford
Grandi & Rubinelli Pale Blue Basket Weave,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tifone_05622_09171,Unknown
Grandi & Rubinelli Blue Birdseye Dobby,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_turkana_07038_09190,Unknown
Grandi & Rubinelli Pink Birdseye Dobby,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_turkana_07037_09556,Unknown
Grandi & Rubinelli Blue Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08561_09105,oxford
Grandi & Rubinelli Powder Blue Dobby Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_catuno_01309_09108,twill
Grandi & Rubinelli Pale Purple Dobby Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_catuno_01309_91270,twill
Grandi & Rubinelli Blue University Stripes Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_08808_09101,oxford
Grandi & Rubinelli Pale Blue Gingham Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_amazing_0a452_00002,oxford
Grandi & Rubinelli Pale Pink Basket Weave,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_tifone_08550_09171,Unknown
Grandi & Rubinelli Pale Purple Twill,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_calliope_00045_00507,twill
Shades Of Blue Tattersall,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades-of-blue-tattersall,Unknown
Red Chambray,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/red-chambray,chambray
Orange Pinpoint Oxford,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/orange-pinpoint-oxford,oxford
Luxire Priviledge: Pale Blue Pin Stripes On White Dobby,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/pale-blue-pin-stripes-on-white-dobby,Unknown
Imperial Blue End On End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/imperial-blue-end-on-end,end on end
Grey-White End-on-End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-white-end-on-end,end-on-end
Business Shirt: Sky Blue Twill,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/business-shirt-sky-blue-twill,twill
Blue Sky-Blue Tattersall Madras,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-sky-blue-tattersall-madras,Unknown
White Pin Stripes on Midnight Grey,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-pin-stripes-on-midnight-grey,Unknown
White Pin Stripes On Purple,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/white-pin-stripes-on-purple,Unknown
Summer Shirt: Grey Dobby Pin Stripes 300/4,$299.99,$299.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-dobby-pin-stripes,Unknown
Pink Pin Stripes With White Dobby: Natural Wrinkle Free,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink-pin-stripes-with-white-dobby,Unknown
Navy Awning With Grey & Red Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy-awning-with-red-and-grey-stripes,Unknown
Evening Shirt:Purple Shawdow Stripes on Navy,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-shawdow-stripes-on-navy,Unknown
Blue Graph Checks Tattersall 200/2,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-pin-stripes-tattersall,Unknown
Black Pin Stripes on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-pin-stripes-on-white,Unknown
Black Mini Graph Checks on White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-mini-graph-checks-on-white,Unknown
A Touch of Silk:Blue Graph Checks: Natural Wrinkle Free,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-graph-checks-on-white-dobby,Unknown
A Touch of Silk: Purple Pin Stripes With White: Natural Wrinkle Free,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/purple-pin-stripes-with-white-stripes,Unknown
Linen:Aqua Blue Mini Gingham,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-aqua-blue-mini-gingham,linen
Linen:Red Black Gingham Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-red-black-gingham-checks,linen
Brisbane Moss White Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-white-corduroy,Unknown
Brisbane Moss Stone Grey Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-stone-grey-corduroy,Unknown
Brisbane Moss Rich Red Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-rich-red-corduroy,Unknown
Brisbane Moss Pink Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-pink-corduroy,Unknown
Brisbane Moss New Orange Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-new-orange-corduroy,Unknown
Brisbane Moss Navy Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-navy-corduroy,Unknown
Brisbane Moss Light Fawn Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-light-fawn-corduroy,Unknown
Brisbane Moss Fawn Brown Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-fawn-brown-corduroy,Unknown
Brisbane Moss Dark Olive Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-dark-olive-corduroy,Unknown
Brisbane Moss Dark Khaki Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-dark-khaki-corduroy,Unknown
Brisbane Moss Dark Brown Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-dark-brown-corduroy,Unknown
Brisbane Moss Darb Green Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-darb-green-corduroy,Unknown
Brisbane Moss Cinnamon Brown Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-cinnamon-brown-corduroy,Unknown
Brisbane Moss Blue Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-blue-corduroy,Unknown
Brisbane Moss Black Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-black-corduroy,Unknown
Brisbane Moss Beige Needlecord,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/brisbane-moss-chiltern-beige-corduroy,Unknown
Sun Flower Yellow Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/sun-flower-yellow-linen-cotton,linen
Racing Green Cool Linen Cotton,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/racing-green-cool-linen-cotton,linen
Soft Aqua Blue End On End,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/aqua-blue-end-on-end,end on end
Monti Shadow Stripes On Blue end-on-End,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/shadow-stripes-on-blue-end-on-end,end-on-end
Light Olive Royal Oxford,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/light-olive-royal-oxford,oxford
Graph Checks on Fern Green Twill,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/graph-checks-on-green-twill,twill
Classic Blue Herringbone,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/blue-herringbone,herringbone
Brown Dress Stripes Twill,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/brown-dress-stripes-dobby-twill-on-white,twill
Black Dress Stripes,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/black-dress-stripes,Unknown
Tan Cream Herringbone Flannel,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/tan-cream-herringbone-flannel,herringbone
Grey Pin Stripes On White,$99.99,$99.99,False,http://custom.luxire.com/collections/dress-shirts/products/grey-pin-stripes-on-white,Unknown
Green Black Tattersall,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/green-black-tattersall,Unknown
Soft Light Summer:Grey Maroon Madras,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_grey_maroon_madras,Unknown
Soft Light Summer:Grey Green Purple Tattersall,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_grey_green_purple_tattersall,Unknown
Soft Light Summer:Blue Pink Madras Patch,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_blue_pink_madras_patch,Unknown
Soft Light Summer:Black Red Tattersall,$79.99,$79.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_light_summer_black_red_tattersall,Unknown
Red Stripes On White Checks,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/red_stripes_on_white_checks,Unknown
Friday Shirt:Blue Yellow Tattersall,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_blue_yellow_tattersall,Unknown
Friday Shirt:Blue Windowpane Checks On Yellow,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_blue_windowpane_checks_on_yellow_,Unknown
Friday Shirt:Blue Stripes Checks on Pale Blue,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/friday_shirt_blue_stripes_checks_on_pale_blue,Unknown
Black Dress Stripes On White,$89.99,$89.99,False,http://custom.luxire.com/collections/dress-shirts/products/black_dress_stripes_on_white,Unknown
Linen:Lght Blue End on End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen-lght_blue_end_on_end,end on end
Linen: Yellow with Blue Black Graph Checks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_yellow_with_blue_black_graph_checks,linen
Linen: Yellow Blue Dress Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_yellow_blue_dress_stripes,linen
Linen: Shades Of Blue/Grey Bengal Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_shades_of_blue_grey_bengal_stripes,linen
Linen: Pale Yellow End on End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_pale_yellow_end_on_end,end on end
Linen: Pale Blue Printed Leaves On White,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_pale_blue_printed_leaves_on_white,linen
Linen: Orange Red White Grey Tape Stripes Madras,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_orange_red_white_grey_tape_stripes_madras,linen
Linen: Navy Printed Paisely,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_navy_printed_paisely,linen
Linen: Light Grey End on End,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_light_grey_end_on_end,end on end
Linen: Grey Red Overchecks,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_grey_red_overchecks,linen
Linen: Grey Printed Marks On White,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_grey_printed_marks_on_white,linen
Linen: Green Blue White Tape Stripes On Grey Madras,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_green_blue_white_tape_stripes_on_grey_madras,linen
Linen: Blue Navy Printed Geometric,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_blue_navy_printed_geometric,linen
Linen: Blue Green Red Madras Stripes,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_blue_green_red_madras_stripes,linen
Linen: Black Printed Positivity On White,$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/linen_black_printed_positivity_on_white,linen
Shades of Blue Large Gingham,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/shades-of-blue-large-gingham,Unknown
Navy Brown Green Large Checks,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/navy_brown_green_large_checks,Unknown
Friday Shirt: Yellow Graph Checks,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/yellow_graph_checks,Unknown
Friday Shirt: Black Graph Checks,$69.99,$69.99,False,http://custom.luxire.com/collections/dress-shirts/products/black_graph_checks,Unknown
White With Pale Shadow Stripes: Fine Cotton 200/2,$119.99,$119.99,False,http://custom.luxire.com/collections/dress-shirts/products/pink_blue_hairline_stripes_on_white,Unknown
"Soft, Airy and Casual: Green Purple Stripes",$129.99,$129.99,False,http://custom.luxire.com/collections/dress-shirts/products/airy_green_purple_yellow_stripes,Unknown
Soft Ash Grey Twill,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/soft_ash_grey_twill,twill
Grandi & Rubinelli Small Pale Pink Herringbone,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_andromeda_0a641_09194_small_pale_pink_herringbone,herringbone
Grandi & Rubinelli Black Royal Oxford,$149.99,$149.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_chironeo_n_03470_91156_black_royal_oxford,oxford
Grandi & Rubinelli Micro Herringbone Dobby,$179.99,$179.99,False,http://custom.luxire.com/collections/dress-shirts/products/grandi_charm_op_b_11502_00081_small_herringbone_dobby,herringbone
